First Doses ~ Percent of Population Vaccinated,Demographic,Ethnicity,First Doses ~ Percent of Total,Aggregation Level,Race,Age Group,Gender,Second Doses ~ Percent of Total,Second Doses ~ Percent of Population Vaccinated,County
,Gender,Missing or Undisclosed,0.0030513176144244102,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004321703383577527,,Iredell 
,Gender,Missing or Undisclosed,0.0010658708164570454,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Jackson 
,Gender,Missing or Undisclosed,0.00023880026745629954,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00022988505747126436,,Johnston 
,Gender,Missing or Undisclosed,0.002244722514089216,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00022988505747126436,,Johnston 
,Gender,Missing or Undisclosed,0.012417613907727578,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007471264367816092,,Johnston 
,Gender,Missing or Undisclosed,0.00078064012490242,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0014727540500736377,,Jones 
,Gender,Missing or Undisclosed,0.00029218407596785974,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Lee 
,Gender,Missing or Undisclosed,0.0005843681519357195,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002623983206507478,,Lee 
,Gender,Missing or Undisclosed,0.002191380569758948,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002886381527158226,,Lee 
,Gender,Missing or Undisclosed,0.002483564645726808,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0036735764891104696,,Lee 
,Gender,Missing or Undisclosed,0.0030761000401230442,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004904966278356836,,Lenoir 
,Gender,Missing or Undisclosed,0.0045472783201818915,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00551808706315144,,Lenoir 
,Gender,Missing or Undisclosed,0.00012042389210019268,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00024230676035861398,,Lincoln 
,Gender,Missing or Undisclosed,0.0019267822736030828,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00242306760358614,,Lincoln 
,Gender,Missing or Undisclosed,0.00023696682464454977,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Macon 
,Gender,Missing or Undisclosed,0.0018957345971563982,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016731734523145567,,Macon 
,Gender,Missing or Undisclosed,0.0003079765937788728,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Madison 
,Gender,Missing or Undisclosed,0.0006159531875577456,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Madison 
,Gender,Missing or Undisclosed,0.0024638127502309825,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0021321961620469083,,Madison 
,Gender,Missing or Undisclosed,0.0006178560395427865,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Martin 
,Gender,Missing or Undisclosed,0.0009267840593141798,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Martin 
,Gender,Missing or Undisclosed,0.001235712079085573,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Martin 
,Gender,Missing or Undisclosed,0.00047154982709839675,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Mcdowell 
,Gender,Missing or Undisclosed,0.0007859163784973279,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Mcdowell 
,Gender,Missing or Undisclosed,0.001886199308393587,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Mcdowell 
,Gender,Missing or Undisclosed,0.0690034580320654,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.20125130344108444,,Mcdowell 
,Gender,Missing or Undisclosed,0.0006448862704806042,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,2.2026916892442568e-05,,Mecklenburg 
,Gender,Missing or Undisclosed,0.0010711670255440545,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,6.608075067732769e-05,,Mecklenburg 
,Gender,Missing or Undisclosed,0.00275442949425614,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004185114209564087,,Mecklenburg 
,Gender,Missing or Undisclosed,0.006995376493348927,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007599286327892685,,Mecklenburg 
,Gender,Missing or Undisclosed,0.0018666751036162876,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0007020007020007021,,Missing 
,Gender,Missing or Undisclosed,0.009649761128863859,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0064584064584064585,,Missing 
,Gender,Missing or Undisclosed,0.008510772930047142,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0179010179010179,,Missing 
,Gender,Missing or Undisclosed,0.0006246096189881324,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Mitchell 
,Gender,Missing or Undisclosed,0.0037476577139287947,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Mitchell 
,Gender,Missing or Undisclosed,0.0012832852101379532,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0024875621890547263,,Montgomery 
,Gender,Missing or Undisclosed,0.0001232513711715043,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Moore 
,Gender,Missing or Undisclosed,0.00086275959820053,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0014165849406124005,,Moore 
,Gender,Missing or Undisclosed,0.000583544057576347,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Nash 
,Gender,Missing or Undisclosed,0.0006808014005057383,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004722550177095632,,Nash 
,Gender,Missing or Undisclosed,0.0004273112962793395,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00015620932048945586,,New Hanover 
,Gender,Missing or Undisclosed,0.000854622592558679,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00020827909398594117,,New Hanover 
,Gender,Missing or Undisclosed,0.0003734129947722181,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Northampton 
,Gender,Missing or Undisclosed,0.0026138909634055266,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Northampton 
,Gender,Missing or Undisclosed,7.638835841417766e-05,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Onslow 
,Gender,Missing or Undisclosed,0.00015277671682835533,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Onslow 
,Gender,Missing or Undisclosed,0.00030555343365671066,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Onslow 
,Gender,Missing or Undisclosed,0.0014513788098693757,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0025441484585453458,,Onslow 
,Gender,Missing or Undisclosed,7.806096561414464e-05,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Orange 
,Gender,Missing or Undisclosed,0.0006244877249131571,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00020583190394511151,,Orange 
,Gender,Missing or Undisclosed,0.0004293353108777956,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.000274442538593482,,Orange 
,Gender,Missing or Undisclosed,0.003512743452636509,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004734133790737565,,Orange 
,Gender,Missing or Undisclosed,0.0011677695601401323,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Pamlico 
,Gender,Missing or Undisclosed,0.0011677695601401323,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0019305019305019305,,Pamlico 
,Gender,Missing or Undisclosed,0.0003513291954561424,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Pasquotank 
,Gender,Missing or Undisclosed,0.0011710973181871414,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006726457399103139,,Pasquotank 
,Gender,Missing or Undisclosed,0.001639536245461998,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0011210762331838565,,Pasquotank 
,Gender,Missing or Undisclosed,0.0021079751727368545,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002466367713004484,,Pasquotank 
,Gender,Missing or Undisclosed,0.0007113387395077536,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Pender 
,Gender,Missing or Undisclosed,0.0008536064874093043,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Pender 
,Gender,Missing or Undisclosed,0.0011381419832124059,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0007215007215007215,,Pender 
,Gender,Missing or Undisclosed,0.006117513159766681,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00974025974025974,,Pender 
,Gender,Missing or Undisclosed,0.0017349063150589867,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Perquimans 
,Gender,Missing or Undisclosed,0.0003469812630117974,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008071025020177563,,Perquimans 
,Gender,Missing or Undisclosed,0.0006939625260235948,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008071025020177563,,Perquimans 
,Gender,Missing or Undisclosed,0.0006132461161079313,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Person 
,Gender,Missing or Undisclosed,0.0026573998364677024,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004263565891472868,,Person 
,Gender,Missing or Undisclosed,0.0005079150088885126,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00023664904945965134,,Pitt 
,Gender,Missing or Undisclosed,0.0003935458480913026,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008084074373484237,,Polk 
,Gender,Missing or Undisclosed,0.001967729240456513,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016168148746968473,,Polk 
,Gender,Missing or Undisclosed,0.00017604084147522227,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00016512549537648613,,Randolph 
,Gender,Missing or Undisclosed,0.00035208168295044453,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00016512549537648613,,Randolph 
,Gender,Missing or Undisclosed,0.0018484288354898336,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0031373844121532365,,Randolph 
,Gender,Missing or Undisclosed,0.0006676681689200467,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Richmond 
,Gender,Missing or Undisclosed,0.0008345852111500585,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Richmond 
,Gender,Missing or Undisclosed,0.000510899182561308,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Robeson 
,Gender,Missing or Undisclosed,0.002296211251435132,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002051983584131327,,Rockingham 
,Gender,Missing or Undisclosed,0.00015047776690993905,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Rowan 
,Gender,Missing or Undisclosed,0.0015800165525543602,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Rowan 
,Gender,Missing or Undisclosed,0.002934316454743812,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002519288301054952,,Rowan 
,Gender,Missing or Undisclosed,0.00016926201760324982,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Rutherford 
,Gender,Missing or Undisclosed,0.0006770480704129993,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004208754208754209,,Rutherford 
,Gender,Missing or Undisclosed,0.0003897622450305314,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Sampson 
,Gender,Missing or Undisclosed,0.00021963540522732265,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Scotland 
,Gender,Missing or Undisclosed,0.0004392708104546453,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Scotland 
,Gender,Missing or Undisclosed,0.0002896032435563278,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Stanly 
,Gender,Missing or Undisclosed,0.0010136113524471474,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0015479876160990713,,Stanly 
,Gender,Missing or Undisclosed,0.0002094240837696335,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Stokes 
,Gender,Missing or Undisclosed,0.0027225130890052352,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0049833887043189366,,Stokes 
,Gender,Missing or Undisclosed,0.000746427809767541,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Surry 
,Gender,Missing or Undisclosed,0.00042653017701002344,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00025144581342720644,,Surry 
,Gender,Missing or Undisclosed,0.006931115376412881,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.012572290671360321,,Surry 
,Gender,Missing or Undisclosed,0.0005224660397074191,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Transylvania 
,Gender,Missing or Undisclosed,0.0018286311389759666,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Transylvania 
,Gender,Missing or Undisclosed,0.0015673981191222572,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.000700770847932726,,Transylvania 
,Gender,Missing or Undisclosed,0.0018286311389759666,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0021023125437981778,,Transylvania 
,Gender,Missing or Undisclosed,0.0016501650165016502,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Tyrrell 
,Gender,Missing or Undisclosed,0.0001515457668215801,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Union 
,Gender,Missing or Undisclosed,0.0005051525560719338,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Union 
,Gender,Missing or Undisclosed,0.0049504950495049506,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004413841807909605,,Union 
,Gender,Missing or Undisclosed,0.0003459010722933241,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Vance 
,Gender,Missing or Undisclosed,0.0013836042891732965,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002026753141467369,,Vance 
,Gender,Missing or Undisclosed,0.0020754064337599448,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0028374543980543166,,Vance 
,Gender,Missing or Undisclosed,0.008993427879626426,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0064856100526955816,,Vance 
,Gender,Missing or Undisclosed,0.0002367830169422331,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,5.392870625033705e-05,,Wake 
,Gender,Missing or Undisclosed,0.0007593386405388854,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004853583562530335,,Wake 
,Gender,Missing or Undisclosed,0.0011757501530924679,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0011684553020906362,,Wake 
,Gender,Missing or Undisclosed,0.003021024698918146,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004116557910442395,,Wake 
,Gender,Missing or Undisclosed,0.0003913894324853229,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Warren 
,Gender,Missing or Undisclosed,0.0007827788649706458,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0017241379310344827,,Warren 
,Gender,Missing or Undisclosed,0.005870841487279843,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.005172413793103448,,Warren 
,Gender,Missing or Undisclosed,0.004849137931034483,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Washington 
,Gender,Missing or Undisclosed,0.0,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0017857142857142857,,Washington 
,Gender,Missing or Undisclosed,0.0016163793103448276,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0017857142857142857,,Washington 
,Gender,Missing or Undisclosed,0.005268703898840885,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0063982937883231145,,Watauga 
,Gender,Missing or Undisclosed,0.01791359325605901,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.015195947747267395,,Watauga 
,Gender,Missing or Undisclosed,0.00019688915140775743,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Wayne 
,Gender,Missing or Undisclosed,0.0004922228785193936,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Wayne 
,Gender,Missing or Undisclosed,0.0014766686355581807,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00020202020202020202,,Wayne 
,Gender,Missing or Undisclosed,0.01594802126402835,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.006666666666666666,,Wayne 
,Gender,Missing or Undisclosed,0.0045026606631191155,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Wilkes 
,Gender,Missing or Undisclosed,0.0054577705007504435,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007876834944504118,,Wilkes 
,Gender,Missing or Undisclosed,0.0011127183709803048,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00022983222247759138,,Wilson 
,Gender,Missing or Undisclosed,0.006565038388783799,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.003217651114686279,,Wilson 
,Gender,Missing or Undisclosed,0.0004520795660036166,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Yadkin 
,Gender,Missing or Undisclosed,0.007911392405063292,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.008346709470304976,,Yadkin 
,Gender,Missing or Undisclosed,0.00041736227045075126,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Yancey 
,Gender,Missing or Undisclosed,0.001669449081803005,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Yancey 
,Gender,Missing or Undisclosed,0.002921535893155259,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Yancey 
,Gender,Missing or Undisclosed,0.001669449081803005,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0037128712871287127,,Yancey 
0.02517428350116189,Race,Missing or Undisclosed,0.003410999160369438,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.004030119843037437,0.01471727343144849,Alamance 
0.06387832699619772,Race,Missing or Undisclosed,0.003472940009095795,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0036251785125782712,0.025095057034220533,Brunswick 
0.033397559409120106,Race,Missing or Undisclosed,0.0018375856951021274,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0015200718579423754,0.014129736673089274,Buncombe 
0.02917620137299771,Race,Missing or Undisclosed,0.0027603377354405716,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0025887573964497044,0.016018306636155607,Cabarrus 
0.022222222222222223,Race,Missing or Undisclosed,0.0010977952611837892,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0011680537304716017,0.014814814814814815,Caldwell 
0.03722334004024145,Race,Missing or Undisclosed,0.0020426189687534502,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0018738288569643974,0.02112676056338028,Catawba 
0.04661487236403995,Race,Missing or Undisclosed,0.0030618940001458043,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0028653295128939827,0.021087680355160933,Chatham 
0.036991368680641186,Race,Missing or Undisclosed,0.002425614489003881,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.002599653379549393,0.02219482120838471,Craven 
0.047151277013752456,Race,Missing or Undisclosed,0.011193284029582251,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.010541937464817564,0.02890822340724109,Cumberland 
0.03474635163307853,Race,Missing or Undisclosed,0.003286446693834626,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0026923475199337266,0.018068102849200834,Davidson 
0.00234192037470726,Race,Missing or Undisclosed,0.00038902937171756465,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0005356186395286556,0.00117096018735363,Duplin 
0.05407911001236094,Race,Missing or Undisclosed,0.003963041804429549,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.003569979716024341,0.027194066749072928,Durham 
0.044252563410685376,Race,Missing or Undisclosed,0.003692695667837521,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0028966849050531063,0.019427954668105773,Forsyth 
0.03607503607503607,Race,Missing or Undisclosed,0.0034882098507046187,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0024813895781637717,0.012987012987012988,Franklin 
0.05241935483870968,Race,Missing or Undisclosed,0.003733307806442349,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0031605022636029727,0.02486559139784946,Gaston 
0.031019522776572668,Race,Missing or Undisclosed,0.002748731354759342,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0023759046713941077,0.014099783080260303,Guilford 
0.033060921248142645,Race,Missing or Undisclosed,0.007702293379489399,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.007294075787226472,0.015230312035661218,Harnett 
0.032541776605101144,Race,Missing or Undisclosed,0.0020527045769764217,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.00168651839359123,0.014072119613016711,Iredell 
0.0042452830188679245,Race,Missing or Undisclosed,0.0038371349392453636,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.00266844563042028,0.0009433962264150943,Jackson 
0.029574861367837338,Race,Missing or Undisclosed,0.0030566434234406345,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.003218390804597701,0.012939001848428836,Johnston 
0.03236607142857143,Race,Missing or Undisclosed,0.004236669101533966,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0036735764891104696,0.015625,Lee 
0.04455051710421639,Race,Missing or Undisclosed,0.004896763545344249,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.004625652547412939,0.020883054892601432,Mecklenburg 
,Race,Missing or Undisclosed,0.003923181573702028,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0037908037908037906,,Missing 
0.07205982324949015,Race,Missing or Undisclosed,0.0032353569575435705,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.003384535277271544,0.04418762746430999,New Hanover 
0.025858015984955338,Race,Missing or Undisclosed,0.004201359712779773,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.005237952708769829,0.016455101081335213,Onslow 
0.0625,Race,Missing or Undisclosed,0.0024198899340384843,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0029502572898799317,0.04334677419354839,Orange 
0.07395993836671803,Race,Missing or Undisclosed,0.006828851899274435,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.007936507936507936,0.03389830508474576,Pender 
0.07396733909702209,Race,Missing or Undisclosed,0.003259121307034623,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0037075017748678706,0.04514889529298751,Pitt 
0.021264689423614997,Race,Missing or Undisclosed,0.003344775988029223,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.002476882430647292,0.008393956351426972,Randolph 
0.06308992431326194,Race,Missing or Undisclosed,0.3044959128065395,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.29477292202227934,0.03641431873114447,Robeson 
0.03171953255425709,Race,Missing or Undisclosed,0.0021814006888633756,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0013679890560875513,0.00667779632721202,Rockingham 
0.03468780971258672,Race,Missing or Undisclosed,0.002633360920923934,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0036214769327664936,0.022794846382556987,Rowan 
0.03976377952755906,Race,Missing or Undisclosed,0.013121995582694557,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.01423116973273169,0.016141732283464567,Sampson 
0.04537418974661167,Race,Missing or Undisclosed,0.0038896746817538895,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0034427966101694915,0.022981732469063054,Union 
0.02600896860986547,Race,Missing or Undisclosed,0.0028548926954124823,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0016161616161616162,0.007174887892376682,Wayne 
0.023769100169779286,Race,Missing or Undisclosed,0.0015578057193724269,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.0011491611123879567,0.008488964346349746,Wilson 
0.08752927400468384,Race,Missing or Undisclosed,0.015690596137699412,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.01537808887474812,0.042447306791569085,Alamance 
0.09785714285714285,Race,Missing or Undisclosed,0.00566419977673957,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.00659123365923322,0.04285714285714286,Brunswick 
0.03560756972111554,Race,Missing or Undisclosed,0.012472743131269079,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.012724420428795537,0.018177290836653388,Burke 
0.05,Race,Missing or Undisclosed,0.003567834598847315,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.003212147758796905,0.028205128205128206,Caldwell 
0.04070073761854584,Race,Missing or Undisclosed,0.017058628684995032,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.019273668243062373,0.02845100105374078,Catawba 
0.039125431530494824,Race,Missing or Undisclosed,0.010996119016817593,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.012276140958983245,0.024453394706559262,Craven 
0.051223491027732465,Race,Missing or Undisclosed,0.010319442618640727,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.009940975458216839,0.03132137030995106,Davidson 
0.027932960893854747,Race,Missing or Undisclosed,0.0038902937171756465,County,Asian or Pacific Islander,Missing or Undisclosed,Missing or Undisclosed,0.004284949116229245,0.0111731843575419,Duplin 
