ZIPCode,Place,date,cases_confirmed_cum,deaths_confirmed_cum,TotalPop,cases_daily,deaths_daily,state,cases_per_100k
28401,Wilmington,2020-05-17,12,0,24213,0,0,North Carolina,49.5601536364763
28403,Wilmington,2020-05-17,22,0,41945,0,0,North Carolina,52.4496364286566
28405,Wilmington,2020-05-17,12,0,33719,0,0,North Carolina,35.5882440167265
28409,Wilmington,2020-05-17,17,1,34974,0,0,North Carolina,48.6075370275062
28411,Wilmington,2020-05-17,19,2,38820,0,0,North Carolina,48.9438433797012
28412,Wilmington,2020-05-17,24,0,42977,0,0,North Carolina,55.8438234404449
28420,Ash,2020-05-17,6,0,5116,0,0,North Carolina,117.279124315872
28421,Atkinson,2020-05-17,0,0,2040,0,0,North Carolina,0
28422,Bolivia,2020-05-17,5,0,8682,0,0,North Carolina,57.5904169546188
28423,Bolton,2020-05-17,9,0,2285,0,0,North Carolina,393.873085339169
28428,Carolina Beach,2020-05-17,5,0,7142,0,0,North Carolina,70.008401008121
28429,Castle Hayne,2020-05-17,3,0,8542,0,0,North Carolina,35.1205806602669
28430,Cerro Gordo,2020-05-17,10,0,2055,0,0,North Carolina,486.61800486618
28432,Clarendon,2020-05-17,4,0,1684,0,0,North Carolina,237.529691211401
28433,Clarkton,2020-05-17,2,0,5297,0,0,North Carolina,37.7572210685294
28434,Council,2020-05-17,5,0,1357,0,0,North Carolina,368.459837877671
28435,Currie,2020-05-17,0,0,2931,0,0,North Carolina,0
28436,Delco,2020-05-17,0,0,2312,0,0,North Carolina,0
28438,Evergreen,2020-05-17,5,0,1688,0,0,North Carolina,296.208530805687
28441,Garland,2020-05-17,7,0,3328,0,0,North Carolina,210.336538461539
28442,Hallsboro,2020-05-17,1,0,1734,0,0,North Carolina,57.6701268742791
28444,Harrells,2020-05-17,3,0,2278,0,0,North Carolina,131.694468832309
28445,Holly Ridge,2020-05-17,9,0,8142,0,0,North Carolina,110.537951363301
28447,Ivanhoe,2020-05-17,1,0,1334,0,0,North Carolina,74.9625187406297
28448,Kelly,2020-05-17,1,0,1216,0,0,North Carolina,82.2368421052632
28449,Kure Beach,2020-05-17,0,0,1958,0,0,North Carolina,0
28451,Leland,2020-05-17,11,0,39194,0,0,North Carolina,28.0655202326887
28452,Longwood,2020-05-17,1,0,513,0,0,North Carolina,194.931773879142
28454,Maple Hill,2020-05-17,0,0,3549,0,0,North Carolina,0
28455,Nakina,2020-05-17,3,1,1718,0,0,North Carolina,174.621653084983
28456,Riegelwood,2020-05-17,3,0,3566,0,0,North Carolina,84.127874369041
28457,Rocky Point,2020-05-17,2,0,12840,0,0,North Carolina,15.5763239875389
28460,Sneads Ferry,2020-05-17,7,1,10588,0,0,North Carolina,66.1125802795618
28461,Southport,2020-05-17,10,1,20575,0,0,North Carolina,48.6026731470231
28462,Supply,2020-05-17,3,0,14309,0,0,North Carolina,20.9658257041023
28463,Tabor City,2020-05-17,67,6,9865,0,1,North Carolina,679.168778509883
28465,Oak Island,2020-05-17,5,0,8285,0,0,North Carolina,60.3500301750151
28466,Wallace,2020-05-17,27,0,10375,0,0,North Carolina,260.240963855422
28467,Calabash,2020-05-17,4,1,11393,0,0,North Carolina,35.1092776266128
28468,Sunset Beach,2020-05-17,0,0,5394,0,0,North Carolina,0
28469,Ocean Isle Beach,2020-05-17,3,0,7481,0,0,North Carolina,40.101590696431
28470,Shallotte,2020-05-17,5,0,13446,0,0,North Carolina,37.1857801576677
28472,Whiteville,2020-05-17,63,3,20002,0,0,North Carolina,314.968503149685
28478,Willard,2020-05-17,5,0,4976,0,0,North Carolina,100.48231511254
28479,Winnabow,2020-05-17,0,0,4874,0,0,North Carolina,0
28480,Wrightsville Beach,2020-05-17,4,0,2737,0,0,North Carolina,146.145414687614
28508,Albertson,2020-05-17,31,0,2984,0,0,North Carolina,1038.87399463807
28510,Arapahoe,2020-05-17,1,0,1543,0,0,North Carolina,64.8088139987038
28511,Atlantic,2020-05-17,1,0,628,0,0,North Carolina,159.235668789809
28512,Atlantic Beach,2020-05-17,1,0,3689,0,0,North Carolina,27.1076172404446
28513,Ayden,2020-05-17,12,0,10825,0,0,North Carolina,110.854503464203
28515,Bayboro,2020-05-17,0,0,3463,0,0,North Carolina,0
28516,Beaufort,2020-05-17,8,2,12482,0,0,North Carolina,64.0922929017786
28521,Chinquapin,2020-05-17,4,0,2259,0,0,North Carolina,177.069499778663
28523,Cove City,2020-05-17,3,0,2274,0,0,North Carolina,131.926121372032
28525,Deep Run,2020-05-17,6,0,3309,0,0,North Carolina,181.323662737987
28526,Dover,2020-05-17,2,0,2384,0,0,North Carolina,83.8926174496644
28527,Ernul,2020-05-17,0,0,905,0,0,North Carolina,0
28528,Gloucester,2020-05-17,0,0,640,0,0,North Carolina,0
28529,Grantsboro,2020-05-17,4,0,2539,0,0,North Carolina,157.542339503742
28531,Harkers Island,2020-05-17,0,0,1414,0,0,North Carolina,0
28532,Havelock,2020-05-17,2,1,25868,0,0,North Carolina,7.73156022885418
28538,Hookerton,2020-05-17,6,0,3342,0,0,North Carolina,179.533213644524
28539,Hubert,2020-05-17,2,0,18000,0,0,North Carolina,11.1111111111111
28540,Jacksonville,2020-05-17,19,0,52400,0,0,North Carolina,36.2595419847328
28542,Camp Lejeune,2020-05-17,4,0,6146,0,0,North Carolina,65.0829808005207
28543,Tarawa Terrace,2020-05-17,1,1,6618,0,0,North Carolina,15.1103052281656
28544,Midway Park,2020-05-17,0,0,5607,0,0,North Carolina,0
28545,Mccutcheon Field,2020-05-17,0,0,4010,0,0,North Carolina,0
28547,Camp Lejeune,2020-05-17,5,0,13868,0,0,North Carolina,36.0542255552351
28553,Marshallberg,2020-05-17,1,0,522,0,0,North Carolina,191.570881226054
28555,Maysville,2020-05-17,3,0,4702,0,0,North Carolina,63.8026371756699
28556,Merritt,2020-05-17,0,0,1150,0,0,North Carolina,0
28557,Morehead City,2020-05-17,2,0,15254,0,0,North Carolina,13.111315064901
28570,Newport,2020-05-17,16,1,22687,0,0,North Carolina,70.5249702472782
28571,Oriental,2020-05-17,3,0,3137,0,0,North Carolina,95.6327701625757
28572,Pink Hill,2020-05-17,15,0,6379,0,0,North Carolina,235.146574698229
28573,Pollocksville,2020-05-17,2,1,2475,0,0,North Carolina,80.8080808080808
28577,Sealevel,2020-05-17,0,0,595,0,0,North Carolina,0
28579,Smyrna,2020-05-17,0,0,798,0,0,North Carolina,0
28580,Snow Hill,2020-05-17,20,1,12031,0,0,North Carolina,166.237220513673
28582,Stella,2020-05-17,1,0,1824,0,0,North Carolina,54.8245614035088
28584,Swansboro,2020-05-17,4,0,12910,0,0,North Carolina,30.9837335398916
28585,Trenton,2020-05-17,16,1,4170,0,0,North Carolina,383.693045563549
28586,Vanceboro,2020-05-17,7,0,8427,0,0,North Carolina,83.0663344013291
28590,Winterville,2020-05-17,28,1,26551,0,0,North Carolina,105.457421566043
28594,Emerald Isle,2020-05-17,1,0,3678,0,0,North Carolina,27.1886895051659
28602,Hickory,2020-05-17,14,0,31218,0,0,North Carolina,44.8459222243578
28604,Banner Elk,2020-05-17,0,0,6449,0,0,North Carolina,0
28605,Blowing Rock,2020-05-17,2,0,4143,0,0,North Carolina,48.2741974414675
28607,Boone,2020-05-17,6,0,37481,0,0,North Carolina,16.0081107761266
28609,Catawba,2020-05-17,4,0,6457,0,0,North Carolina,61.9482731918848
28610,Claremont,2020-05-17,1,0,10238,0,0,North Carolina,9.76753272123462
28611,Collettsville,2020-05-17,0,0,978,0,0,North Carolina,0
28612,Connelly Springs,2020-05-17,2,0,14906,0,0,North Carolina,13.4174158057158
28615,Creston,2020-05-17,1,0,1883,0,0,North Carolina,53.1067445565587
28617,Crumpler,2020-05-17,2,0,2451,0,0,North Carolina,81.5993472052224
28618,Deep Gap,2020-05-17,0,0,2480,0,0,North Carolina,0
28622,Elk Park,2020-05-17,0,0,2638,0,0,North Carolina,0
28623,Ennice,2020-05-17,1,0,1716,0,0,North Carolina,58.2750582750583
28624,Ferguson,2020-05-17,5,0,1893,0,0,North Carolina,264.131008980454
28626,Fleetwood,2020-05-17,2,0,3001,0,0,North Carolina,66.6444518493836
28627,Glade Valley,2020-05-17,1,0,1534,0,0,North Carolina,65.1890482398957
28631,Grassy Creek,2020-05-17,11,0,536,0,0,North Carolina,2052.23880597015
28635,Hays,2020-05-17,11,0,4032,0,0,North Carolina,272.81746031746
28636,Hiddenite,2020-05-17,2,0,5186,0,0,North Carolina,38.5653682992673
28637,Hildebran,2020-05-17,4,0,1583,0,0,North Carolina,252.684775742262
28638,Hudson,2020-05-17,13,0,12560,0,0,North Carolina,103.503184713376
28640,Jefferson,2020-05-17,4,0,4805,0,0,North Carolina,83.2466181061395
28642,Jonesville,2020-05-17,6,0,5578,0,0,North Carolina,107.565435640014
28643,Lansing,2020-05-17,2,0,3443,0,0,North Carolina,58.0888759802498
28644,Laurel Springs,2020-05-17,2,0,1570,0,0,North Carolina,127.388535031847
28649,Mc Grady,2020-05-17,3,0,1034,0,0,North Carolina,290.135396518375
28650,Maiden,2020-05-17,4,0,13374,0,0,North Carolina,29.9087782264095
28657,Newland,2020-05-17,0,0,9610,0,0,North Carolina,0
28660,Olin,2020-05-17,4,0,2336,0,0,North Carolina,171.232876712329
28663,Piney Creek,2020-05-17,0,0,715,0,0,North Carolina,0
28665,Purlear,2020-05-17,12,0,2986,0,0,North Carolina,401.875418620228
28669,Roaring River,2020-05-17,12,0,3133,0,0,North Carolina,383.0194701564
28670,Ronda,2020-05-17,5,0,3183,0,0,North Carolina,157.084511467169
28673,Sherrills Ford,2020-05-17,4,0,6621,0,0,North Carolina,60.4138347681619
28675,Sparta,2020-05-17,6,0,6805,0,0,North Carolina,88.1704628949302
28676,State Road,2020-05-17,1,0,3444,0,0,North Carolina,29.0360046457607
28678,Stony Point,2020-05-17,1,0,5252,0,0,North Carolina,19.040365575019
28679,Sugar Grove,2020-05-17,0,0,2122,0,0,North Carolina,0
28682,Terrell,2020-05-17,1,0,1099,0,0,North Carolina,90.9918107370337
28684,Todd,2020-05-17,1,0,2175,0,0,North Carolina,45.9770114942529
28685,Traphill,2020-05-17,5,0,1908,0,0,North Carolina,262.054507337526
28689,Union Grove,2020-05-17,5,0,1662,0,0,North Carolina,300.842358604092
28690,Valdese,2020-05-17,6,0,9427,0,0,North Carolina,63.6469714649411
28692,Vilas,2020-05-17,1,0,4504,0,0,North Carolina,22.202486678508
28693,Warrensville,2020-05-17,1,0,1693,0,0,North Carolina,59.0667454223272
28698,Zionville,2020-05-17,0,0,1844,0,0,North Carolina,0
28701,Alexander,2020-05-17,1,0,4830,0,0,North Carolina,20.703933747412
28702,Almond,2020-05-17,1,0,704,0,0,North Carolina,142.045454545455
28705,Bakersville,2020-05-17,2,0,7168,0,0,North Carolina,27.9017857142857
28708,Balsam Grove,2020-05-17,0,0,1340,0,0,North Carolina,0
28709,Barnardsville,2020-05-17,0,0,2308,0,0,North Carolina,0
28711,Black Mountain,2020-05-17,3,0,15250,0,0,North Carolina,19.672131147541
28712,Brevard,2020-05-17,4,0,19644,0,0,North Carolina,20.3624516391774
28713,Bryson City,2020-05-17,0,0,9333,0,0,North Carolina,0
28714,Burnsville,2020-05-17,5,0,17066,0,0,North Carolina,29.2980194538849
28716,Canton,2020-05-17,12,0,18650,0,0,North Carolina,64.343163538874
28717,Cashiers,2020-05-17,0,0,1471,0,0,North Carolina,0
28718,Cedar Mountain,2020-05-17,1,0,607,0,0,North Carolina,164.744645799012
28719,Cherokee,2020-05-17,6,0,6945,0,0,North Carolina,86.3930885529158
28722,Columbus,2020-05-17,7,0,6854,0,0,North Carolina,102.1301429822
28723,Cullowhee,2020-05-17,4,0,11678,0,0,North Carolina,34.2524404863847
28726,East Flat Rock,2020-05-17,10,1,3477,0,0,North Carolina,287.604256542997
28729,Etowah,2020-05-17,2,0,2978,0,0,North Carolina,67.1591672263264
28730,Fairview,2020-05-17,2,0,10068,0,0,North Carolina,19.8649185538339
28731,Flat Rock,2020-05-17,9,0,9271,0,0,North Carolina,97.0769064825801
28732,Fletcher,2020-05-17,3,0,18899,0,0,North Carolina,15.873855759564
28734,Franklin,2020-05-17,3,1,28423,0,0,North Carolina,10.5548323540794
28736,Glenville,2020-05-17,0,0,740,0,0,North Carolina,0
28739,Hendersonville,2020-05-17,16,0,21994,0,0,North Carolina,72.7471128489588
28740,Green Mountain,2020-05-17,3,0,2123,0,0,North Carolina,141.309467734338
28741,Highlands,2020-05-17,0,0,3135,0,0,North Carolina,0
28742,Horse Shoe,2020-05-17,0,0,2834,0,0,North Carolina,0
28743,Hot Springs,2020-05-17,0,0,2422,0,0,North Carolina,0
28745,Lake Junaluska,2020-05-17,0,0,598,0,0,North Carolina,0
28746,Lake Lure,2020-05-17,1,0,2583,0,0,North Carolina,38.7146728610143
28747,Lake Toxaway,2020-05-17,0,0,2517,0,0,North Carolina,0
28748,Leicester,2020-05-17,4,1,12684,0,0,North Carolina,31.5357931251971
28751,Maggie Valley,2020-05-17,1,0,3738,0,0,North Carolina,26.7522739432852
28752,Marion,2020-05-17,19,1,31501,0,0,North Carolina,60.3155455382369
28753,Marshall,2020-05-17,1,0,12286,0,0,North Carolina,8.13934559661403
28756,Mill Spring,2020-05-17,5,0,4770,0,0,North Carolina,104.82180293501
28759,Mills River,2020-05-17,3,1,7867,0,0,North Carolina,38.1339773738401
28761,Nebo,2020-05-17,9,0,8493,0,0,North Carolina,105.969622041681
28762,Old Fort,2020-05-17,2,0,7603,0,0,North Carolina,26.3054057608839
28763,Otto,2020-05-17,1,0,2864,0,0,North Carolina,34.9162011173184
28766,Penrose,2020-05-17,1,0,1526,0,0,North Carolina,65.5307994757536
28768,Pisgah Forest,2020-05-17,1,0,7895,0,0,North Carolina,12.6662444585181
28771,Robbinsville,2020-05-17,0,0,8212,0,0,North Carolina,0
28772,Rosman,2020-05-17,0,0,1942,0,0,North Carolina,0
28773,Saluda,2020-05-17,16,3,3508,0,0,North Carolina,456.100342075257
28774,Sapphire,2020-05-17,0,0,1569,0,0,North Carolina,0
28777,Spruce Pine,2020-05-17,4,0,10391,0,0,North Carolina,38.4948513136368
28778,Swannanoa,2020-05-17,3,0,10803,0,0,North Carolina,27.7700638711469
28779,Sylva,2020-05-17,16,1,17610,0,0,North Carolina,90.8574673480977
28781,Topton,2020-05-17,0,0,957,0,0,North Carolina,0
28782,Tryon,2020-05-17,8,0,6512,0,0,North Carolina,122.850122850123
28783,Tuckasegee,2020-05-17,1,0,1905,0,0,North Carolina,52.49343832021
28789,Whittier,2020-05-17,2,0,6551,0,0,North Carolina,30.5296901236452
28790,Zirconia,2020-05-17,2,0,3775,0,0,North Carolina,52.9801324503311
28801,Asheville,2020-05-17,6,0,16782,0,0,North Carolina,35.7525920629246
28803,Asheville,2020-05-17,26,1,34731,0,0,North Carolina,74.8610751202096
28901,Andrews,2020-05-17,1,0,6039,0,0,North Carolina,16.5590329524756
28902,Brasstown,2020-05-17,3,0,1562,0,0,North Carolina,192.061459667093
28904,Hayesville,2020-05-17,3,0,9535,0,0,North Carolina,31.4630309386471
28905,Marble,2020-05-17,4,0,3548,0,0,North Carolina,112.739571589628
28906,Murphy,2020-05-17,11,1,20296,0,0,North Carolina,54.1978715017738
28909,Warne,2020-05-17,0,0,1068,0,0,North Carolina,0
27011,Boonville,2020-05-17,13,0,5411,1,0,North Carolina,240.251339863242
27020,Hamptonville,2020-05-17,18,0,6104,1,0,North Carolina,294.888597640891
27021,King,2020-05-17,17,0,17979,2,0,North Carolina,94.5547583291618
27024,Lowgap,2020-05-17,3,0,2683,1,0,North Carolina,111.815132314573
27030,Mount Airy,2020-05-17,50,1,37641,9,0,North Carolina,132.833877952233
27043,Pinnacle,2020-05-17,8,0,6442,3,0,North Carolina,124.185035703198
27052,Walnut Cove,2020-05-17,6,0,10061,1,0,North Carolina,59.6362190637114
27055,Yadkinville,2020-05-17,47,0,14521,3,0,North Carolina,323.669168790028
27101,Winston Salem,2020-05-17,20,0,24321,1,0,North Carolina,82.2334607951976
27103,Winston Salem,2020-05-17,71,1,36071,4,0,North Carolina,196.834021790358
27105,Winston Salem,2020-05-17,93,0,40186,3,0,North Carolina,231.423878962823
27106,Winston Salem,2020-05-17,83,1,51378,6,0,North Carolina,161.547744170657
27107,Winston Salem,2020-05-17,137,2,52432,6,0,North Carolina,261.290814769606
27127,Winston Salem,2020-05-17,69,1,38510,2,0,North Carolina,179.174240457024
27203,Asheboro,2020-05-17,156,2,21876,5,0,North Carolina,713.110257816786
27205,Asheboro,2020-05-17,96,2,34549,5,0,North Carolina,277.866218993314
27212,Blanch,2020-05-17,15,0,1600,0,0,North Carolina,937.5
27215,Burlington,2020-05-17,34,3,44892,2,0,North Carolina,75.7373251358817
27217,Burlington,2020-05-17,105,8,39111,2,2,North Carolina,268.466671780318
27248,Franklinville,2020-05-17,13,0,4835,1,0,North Carolina,268.872802481903
27252,Goldston,2020-05-17,6,1,2264,1,0,North Carolina,265.017667844523
27258,Haw River,2020-05-17,8,0,7740,1,0,North Carolina,103.359173126615
27260,High Point,2020-05-17,123,5,25696,9,0,North Carolina,478.673723536737
27262,High Point,2020-05-17,60,1,24764,4,0,North Carolina,242.287191083831
27263,High Point,2020-05-17,37,0,22320,3,0,North Carolina,165.770609318996
27265,High Point,2020-05-17,97,4,50038,4,0,North Carolina,193.852671969303
27278,Hillsborough,2020-05-17,35,0,27181,2,0,North Carolina,128.766417718259
27288,Eden,2020-05-17,12,0,23585,1,0,North Carolina,50.8797964808141
27292,Lexington,2020-05-17,40,1,41465,1,0,North Carolina,96.4668997950078
27295,Lexington,2020-05-17,88,9,39191,5,0,North Carolina,224.541348779056
27298,Liberty,2020-05-17,33,0,10440,2,0,North Carolina,316.091954022989
27313,Pleasant Garden,2020-05-17,39,7,7288,1,0,North Carolina,535.126234906696
27316,Ramseur,2020-05-17,43,1,7156,1,0,North Carolina,600.894354387926
27317,Randleman,2020-05-17,41,1,17851,1,0,North Carolina,229.679009579295
27330,Sanford,2020-05-17,233,3,39529,4,0,North Carolina,589.440663816439
27332,Sanford,2020-05-17,104,0,33549,6,0,North Carolina,309.994336641927
27344,Siler City,2020-05-17,343,1,19290,2,0,North Carolina,1778.12337998963
27360,Thomasville,2020-05-17,80,0,48331,6,0,North Carolina,165.525232252592
27370,Trinity,2020-05-17,20,0,14622,1,0,North Carolina,136.780194227876
27401,Greensboro,2020-05-17,33,2,20221,5,0,North Carolina,163.19667672222
27405,Greensboro,2020-05-17,132,4,52510,33,0,North Carolina,251.380689392497
27406,Greensboro,2020-05-17,59,9,60755,2,0,North Carolina,97.1113488601761
27407,Greensboro,2020-05-17,97,5,49837,2,0,North Carolina,194.634508497703
27410,Greensboro,2020-05-17,26,0,56968,1,0,North Carolina,45.6396573514956
27455,Greensboro,2020-05-17,22,2,29197,1,0,North Carolina,75.3502072130698
27501,Angier,2020-05-17,19,1,21338,1,0,North Carolina,89.0430218389727
27502,Apex,2020-05-17,44,0,43747,1,0,North Carolina,100.578325370883
27503,Bahama,2020-05-17,9,0,7222,2,0,North Carolina,124.619219052894
27505,Broadway,2020-05-17,27,0,7308,1,0,North Carolina,369.458128078818
27507,Bullock,2020-05-17,4,0,2053,1,0,North Carolina,194.836824159766
27510,Carrboro,2020-05-17,22,1,14543,2,0,North Carolina,151.275527745307
27511,Cary,2020-05-17,26,1,34041,2,0,North Carolina,76.3784847683676
27517,Chapel Hill,2020-05-17,45,0,28831,1,0,North Carolina,156.081995074746
27520,Clayton,2020-05-17,91,14,43958,1,0,North Carolina,207.015787797443
27521,Coats,2020-05-17,7,0,7149,1,0,North Carolina,97.9157924185201
27522,Creedmoor,2020-05-17,23,0,13652,1,0,North Carolina,168.473483738646
27525,Franklinton,2020-05-17,11,0,15534,1,0,North Carolina,70.8124114844856
27526,Fuquay Varina,2020-05-17,29,0,54027,1,0,North Carolina,53.6768652710682
27529,Garner,2020-05-17,39,0,53854,2,0,North Carolina,72.4180190886471
27530,Goldsboro,2020-05-17,546,4,40212,5,0,North Carolina,1357.80364070427
27534,Goldsboro,2020-05-17,81,0,31819,3,0,North Carolina,254.564882617304
27536,Henderson,2020-05-17,128,13,16459,5,0,North Carolina,777.69001761954
27545,Knightdale,2020-05-17,88,11,30327,2,0,North Carolina,290.170475154153
27546,Lillington,2020-05-17,98,13,22436,2,0,North Carolina,436.798003209128
27563,Norlina,2020-05-17,14,0,5312,1,0,North Carolina,263.55421686747
27565,Oxford,2020-05-17,59,0,26057,2,0,North Carolina,226.426679970833
27569,Princeton,2020-05-17,11,0,8984,1,0,North Carolina,122.439893143366
27576,Selma,2020-05-17,25,1,20197,1,0,North Carolina,123.78075951874
27577,Smithfield,2020-05-17,34,0,25214,7,0,North Carolina,134.845720631395
27587,Wake Forest,2020-05-17,68,3,74087,3,0,North Carolina,91.7839836948452
27597,Zebulon,2020-05-17,29,1,25494,2,0,North Carolina,113.752255432651
27603,Raleigh,2020-05-17,57,0,55479,4,0,North Carolina,102.741577894338
27604,Raleigh,2020-05-17,73,1,47645,3,0,North Carolina,153.21649700913
27609,Raleigh,2020-05-17,52,1,38631,2,0,North Carolina,134.606921902099
27610,Raleigh,2020-05-17,266,8,74203,8,0,North Carolina,358.476072395995
27612,Raleigh,2020-05-17,29,2,39208,1,0,North Carolina,73.9644970414201
27613,Raleigh,2020-05-17,26,0,46521,1,0,North Carolina,55.8887384192085
27614,Raleigh,2020-05-17,23,0,37689,1,0,North Carolina,61.0257634853671
27616,Raleigh,2020-05-17,92,1,55260,4,0,North Carolina,166.485703944987
27703,Durham,2020-05-17,106,2,61351,2,0,North Carolina,172.776319864387
27704,Durham,2020-05-17,133,1,39369,4,0,North Carolina,337.829256521629
27705,Durham,2020-05-17,278,27,48078,2,0,North Carolina,578.227047714131
27707,Durham,2020-05-17,111,1,47036,3,0,North Carolina,235.98945488562
27713,Durham,2020-05-17,89,2,53996,3,0,North Carolina,164.827024224017
27801,Rocky Mount,2020-05-17,39,1,21556,1,0,North Carolina,180.924104657636
27803,Rocky Mount,2020-05-17,33,2,22337,1,0,North Carolina,147.736938711555
27804,Rocky Mount,2020-05-17,65,0,29160,1,0,North Carolina,222.908093278464
27822,Elm City,2020-05-17,18,1,9119,1,0,North Carolina,197.390064700077
27834,Greenville,2020-05-17,92,0,57505,3,0,North Carolina,159.986088166246
27849,Lewiston Woodville,2020-05-17,3,0,1483,1,0,North Carolina,202.292650033715
27851,Lucama,2020-05-17,15,0,5595,2,0,North Carolina,268.096514745308
27858,Greenville,2020-05-17,44,1,58170,1,0,North Carolina,75.6403644490287
27886,Tarboro,2020-05-17,71,5,21595,0,1,North Carolina,328.779810141236
