OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,GeoName,FIPS,SVI,UpdateDTS
1144,061,37061090200,621,4963,16.2565445026178,Duplin,3556,3820,"Census Tract 902, Duplin County, North Carolina",37061090200,0.9732,202105071931
1145,061,37061090100,1242,9362,17.552289429056,Duplin,6786,7076,"Census Tract 901, Duplin County, North Carolina",37061090100,0.8862,202105071931
1146,061,37061090701,1105,3682,35.1128058468383,Duplin,3113,3147,"Census Tract 907.01, Duplin County, North Carolina",37061090701,0.7811,202105071931
1147,061,37061090802,957,5675,22.9771908763505,Duplin,4118,4165,"Census Tract 908.02, Duplin County, North Carolina",37061090802,0.9699,202105071931
1148,061,37061090502,877,4611,23.4116390816871,Duplin,3586,3746,"Census Tract 905.02, Duplin County, North Carolina",37061090502,0.6821,202105071931
1212,061,37061090300,1105,5913,23.2729570345409,Duplin,4562,4748,"Census Tract 903, Duplin County, North Carolina",37061090300,0.9857,202105071931
1240,061,37061090600,669,3885,20.7377557346559,Duplin,3142,3226,"Census Tract 906, Duplin County, North Carolina",37061090600,0.7409,202105071931
1241,061,37061090501,897,5803,20.668202764977,Duplin,4247,4340,"Census Tract 905.01, Duplin County, North Carolina",37061090501,0.7524,202105071931
1242,061,37061090801,578,3053,26.6114180478821,Duplin,2074,2172,"Census Tract 908.01, Duplin County, North Carolina",37061090801,0.9898,202105071931
158,063,37063001801,2264,8618,34.9328807282827,Durham,6379,6481,"Census Tract 18.01, Durham County, North Carolina",37063001801,0.6585,202105071931
170,063,37063001707,4046,7085,66.743648960739,Durham,5957,6062,"Census Tract 17.07, Durham County, North Carolina",37063001707,0.2342,202105071931
175,063,37063000301,962,2381,49.0566037735849,Durham,1934,1961,"Census Tract 3.01, Durham County, North Carolina",37063000301,0.7048,202105071931
203,063,37063002007,2496,4855,61.3720186869929,Durham,3990,4067,"Census Tract 20.07, Durham County, North Carolina",37063002007,0.1467,202105071931
205,063,37063001502,2611,5928,52.9399837793998,Durham,4848,4932,"Census Tract 15.02, Durham County, North Carolina",37063001502,0.8575,202105071931
235,063,37063001802,1452,8121,24.7233100630002,Durham,5736,5873,"Census Tract 18.02, Durham County, North Carolina",37063001802,0.9764,202105071931
236,063,37063002100,2708,9200,32.3536439665472,Durham,8265,8370,"Census Tract 21, Durham County, North Carolina",37063002100,0.317,202105071931
237,063,37063001900,1835,4418,46.3969658659924,Durham,3955,3955,"Census Tract 19, Durham County, North Carolina",37063001900,0.0639,202105071931
238,063,37063000700,1905,3682,63.0794701986755,Durham,2987,3020,"Census Tract 7, Durham County, North Carolina",37063000700,0.2989,202105071931
239,063,37063001601,2567,6435,49.671052631579,Durham,5020,5168,"Census Tract 16.01, Durham County, North Carolina",37063001601,0.2082,202105071931
265,063,37063001604,3289,6381,60.9977744807122,Durham,5258,5392,"Census Tract 16.04, Durham County, North Carolina",37063001604,0.0162,202105071931
266,063,37063002018,4742,9587,57.520621057739,Durham,8191,8244,"Census Tract 20.18, Durham County, North Carolina",37063002018,0.2272,202105071931
303,063,37063001808,3656,10407,45.3485487472091,Durham,7824,8062,"Census Tract 18.08, Durham County, North Carolina",37063001808,0.2008,202105071931
304,063,37063002021,1807,4285,48.4580316438724,Durham,3639,3729,"Census Tract 20.21, Durham County, North Carolina",37063002021,0.4586,202105071931
305,063,37063002025,2515,6746,47.5875118259224,Durham,5119,5285,"Census Tract 20.25, Durham County, North Carolina",37063002025,0.3702,202105071931
324,063,37063001705,2161,5050,53.0567149521237,Durham,3977,4073,"Census Tract 17.05, Durham County, North Carolina",37063001705,0.6391,202105071931
326,063,37063002015,1931,5801,43.0258467023173,Durham,4331,4488,"Census Tract 20.15, Durham County, North Carolina",37063002015,0.8612,202105071931
327,063,37063002013,1919,4679,49.3951093951094,Durham,3717,3885,"Census Tract 20.13, Durham County, North Carolina",37063002013,0.1212,202105071931
332,063,37063002028,2785,10201,31.0410164957646,Durham,8920,8972,"Census Tract 20.28, Durham County, North Carolina",37063002028,0.1425,202105071931
394,063,37063001603,2849,6829,50.5141843971631,Durham,5411,5640,"Census Tract 16.03, Durham County, North Carolina",37063001603,0.1934,202105071931
395,063,37063000600,2620,5504,59.0888588182228,Durham,4366,4434,"Census Tract 6, Durham County, North Carolina",37063000600,0.5581,202105071931
397,063,37063001706,2187,5321,48.8933601609658,Durham,4380,4473,"Census Tract 17.06, Durham County, North Carolina",37063001706,0.2739,202105071931
402,063,37063001809,1623,6217,33.6094429488507,Durham,4744,4829,"Census Tract 18.09, Durham County, North Carolina",37063001809,0.4637,202105071931
405,063,37063002027,3236,10567,37.1954022988506,Durham,8585,8700,"Census Tract 20.27, Durham County, North Carolina",37063002027,0.6076,202105071931
406,063,37063002022,1885,4819,47.6250631632137,Durham,3846,3958,"Census Tract 20.22, Durham County, North Carolina",37063002022,0.3813,202105071931
438,063,37063002017,4142,7660,65.7147390131683,Durham,6101,6303,"Census Tract 20.17, Durham County, North Carolina",37063002017,0.2129,202105071931
439,063,37063002008,1800,3069,75.3138075313807,Durham,2304,2390,"Census Tract 20.08, Durham County, North Carolina",37063002008,0.0019,202105071931
440,063,37063000402,1834,2337,84.789644012945,Durham,2163,2163,"Census Tract 4.02, Durham County, North Carolina",37063000402,0.1083,202105071931
442,063,37063002016,1327,5304,31.289790143834,Durham,4138,4241,"Census Tract 20.16, Durham County, North Carolina",37063002016,0.6691,202105071931
462,063,37063001304,547,3411,22.2267370987403,Durham,2290,2461,"Census Tract 13.04, Durham County, North Carolina",37063001304,0.9903,202105071931
470,063,37063001708,1370,5245,36.7390721373022,Durham,3655,3729,"Census Tract 17.08, Durham County, North Carolina",37063001708,0.8297,202105071931
471,063,37063001100,917,3183,38.2242601083785,Durham,2334,2399,"Census Tract 11, Durham County, North Carolina",37063001100,0.9944,202105071931
472,063,37063001710,1340,4894,38.4615384615385,Durham,3340,3484,"Census Tract 17.10, Durham County, North Carolina",37063001710,0.751,202105071931
485,063,37063000401,1495,2900,64.0256959314775,Durham,2316,2335,"Census Tract 4.01, Durham County, North Carolina",37063000401,0.0217,202105071931
486,063,37063000302,1794,3819,60.2822580645161,Durham,2887,2976,"Census Tract 3.02, Durham County, North Carolina",37063000302,0.3392,202105071931
492,063,37063001001,769,3706,25.7535164099129,Durham,2748,2986,"Census Tract 10.01, Durham County, North Carolina",37063001001,0.9662,202105071931
493,063,37063001301,311,1382,28.4798534798535,Durham,1077,1092,"Census Tract 13.01, Durham County, North Carolina",37063001301,0.8376,202105071931
495,063,37063002019,2573,5064,56.7239858906526,Durham,4485,4536,"Census Tract 20.19, Durham County, North Carolina",37063002019,0.037,202105071931
496,063,37063002020,3453,7445,59.7818559556787,Durham,5640,5776,"Census Tract 20.20, Durham County, North Carolina",37063002020,0.0514,202105071931
499,063,37063002026,1816,7296,32.7620422154068,Durham,5344,5543,"Census Tract 20.26, Durham County, North Carolina",37063002026,0.7834,202105071931
500,063,37063002024,3505,6361,64.7754574015894,Durham,5262,5411,"Census Tract 20.24, Durham County, North Carolina",37063002024,0.0393,202105071931
599,063,37063001711,1031,4465,28.7106655527708,Durham,3518,3591,"Census Tract 17.11, Durham County, North Carolina",37063001711,0.7011,202105071931
600,063,37063001709,1449,6964,26.803551609323,Durham,5132,5406,"Census Tract 17.09, Durham County, North Carolina",37063001709,0.988,202105071931
607,063,37063000500,1415,4532,38.0171950564213,Durham,3649,3722,"Census Tract 5, Durham County, North Carolina",37063000500,0.8667,202105071931
608,063,37063001002,894,5931,22.134191631592,Durham,3933,4039,"Census Tract 10.02, Durham County, North Carolina",37063001002,0.9755,202105071931
609,063,37063000900,358,1710,26.8567141785446,Durham,1325,1333,"Census Tract 9, Durham County, North Carolina",37063000900,0.8593,202105071931
610,063,37063000200,1194,3343,42.5820256776034,Durham,2737,2804,"Census Tract 2, Durham County, North Carolina",37063000200,0.5706,202105071931
611,063,37063001303,499,3985,13.5745375408052,Durham,3610,3676,"Census Tract 13.03, Durham County, North Carolina",37063001303,0.5932,202105071931
614,063,37063000101,1031,3150,41.1576846307385,Durham,2504,2505,"Census Tract 1.01, Durham County, North Carolina",37063000101,0.808,202105071931
615,063,37063001807,2817,10155,36.1989205859676,Durham,7391,7782,"Census Tract 18.07, Durham County, North Carolina",37063001807,0.6168,202105071931
616,063,37063002200,1675,2091,87.2395833333333,Durham,1920,1920,"Census Tract 22, Durham County, North Carolina",37063002200,0.4498,202105071931
618,063,37063001806,1725,7416,32.4858757062147,Durham,5039,5310,"Census Tract 18.06, Durham County, North Carolina",37063001806,0.3022,202105071931
619,063,37063002023,1279,3287,44.9560632688928,Durham,2770,2845,"Census Tract 20.23, Durham County, North Carolina",37063002023,0.1976,202105071931
621,063,37063002300,776,1633,60.3421461897356,Durham,1272,1286,"Census Tract 23, Durham County, North Carolina",37063002300,0.9537,202105071931
622,063,37063980100,109,0,,Durham,0,0,"Census Tract 9801, Durham County, North Carolina",37063980100,-999,202105071931
707,063,37063001400,284,2397,19.6268140981341,Durham,1425,1447,"Census Tract 14, Durham County, North Carolina",37063001400,0.9047,202105071931
728,063,37063000102,1231,4430,34.9517319704713,Durham,3472,3522,"Census Tract 1.02, Durham County, North Carolina",37063000102,0.8547,202105071931
729,063,37063002009,1334,5052,34.812108559499,Durham,3788,3832,"Census Tract 20.09, Durham County, North Carolina",37063002009,0.9449,202105071931
798,063,37063001501,418,3387,12.3413049896664,Durham,3382,3387,"Census Tract 15.01, Durham County, North Carolina",37063001501,0.4137,202105071931
801,063,37063001503,248,1727,14.3601621308628,Durham,1697,1727,"Census Tract 15.03, Durham County, North Carolina",37063001503,-999,202105071931
1336,065,37065021300,899,4942,22.1374045801527,Edgecombe,3903,4061,"Census Tract 213, Edgecombe County, North Carolina",37065021300,0.7922,202105071931
1361,065,37065021200,1538,4806,36.9445111698295,Edgecombe,4015,4163,"Census Tract 212, Edgecombe County, North Carolina",37065021200,0.7497,202105071931
1417,065,37065020200,919,6214,18.4316085038107,Edgecombe,4789,4986,"Census Tract 202, Edgecombe County, North Carolina",37065020200,0.9741,202105071931
1418,065,37065020300,968,4821,25.0777202072539,Edgecombe,3741,3860,"Census Tract 203, Edgecombe County, North Carolina",37065020300,0.8112,202105071931
1434,065,37065021400,611,3548,21.3636363636364,Edgecombe,2667,2860,"Census Tract 214, Edgecombe County, North Carolina",37065021400,0.553,202105071931
1491,065,37065021600,534,2984,23.4107847435335,Edgecombe,2242,2281,"Census Tract 216, Edgecombe County, North Carolina",37065021600,0.6441,202105071931
1630,065,37065021100,897,4110,28.9541639767592,Edgecombe,2978,3098,"Census Tract 211, Edgecombe County, North Carolina",37065021100,0.7723,202105071931
1701,065,37065020600,430,2364,22.5248821372446,Edgecombe,1853,1909,"Census Tract 206, Edgecombe County, North Carolina",37065020600,0.8288,202105071931
1724,065,37065021000,1032,3006,42.1913327882257,Edgecombe,2330,2446,"Census Tract 210, Edgecombe County, North Carolina",37065021000,0.8542,202105071931
1725,065,37065020700,398,1918,25.1580278128951,Edgecombe,1519,1582,"Census Tract 207, Edgecombe County, North Carolina",37065020700,0.6978,202105071931
1726,065,37065021500,515,3305,19.2092502797464,Edgecombe,2637,2681,"Census Tract 215, Edgecombe County, North Carolina",37065021500,0.6576,202105071931
1752,065,37065020800,714,3324,26.9943289224953,Edgecombe,2621,2645,"Census Tract 208, Edgecombe County, North Carolina",37065020800,0.6534,202105071931
1759,065,37065020400,911,4724,25.9101251422071,Edgecombe,3386,3516,"Census Tract 204, Edgecombe County, North Carolina",37065020400,0.8454,202105071931
1784,065,37065020900,513,2582,24.6634615384615,Edgecombe,1955,2080,"Census Tract 209, Edgecombe County, North Carolina",37065020900,0.9574,202105071931
306,067,37067003703,2230,8211,35.4418308963764,Forsyth,6027,6292,"Census Tract 37.03, Forsyth County, North Carolina",37067003703,0.2878,202105071931
307,067,37067002603,2761,5528,58.1140812460535,Forsyth,4702,4751,"Census Tract 26.03, Forsyth County, North Carolina",37067002603,0.2096,202105071931
317,067,37067004011,2215,5965,45.0936482084691,Forsyth,4693,4912,"Census Tract 40.11, Forsyth County, North Carolina",37067004011,0.0578,202105071931
335,067,37067004012,2038,6310,42.9867116642059,Forsyth,4498,4741,"Census Tract 40.12, Forsyth County, North Carolina",37067004012,0.4063,202105071931
338,067,37067001000,1505,4119,48.0677099968061,Forsyth,3046,3131,"Census Tract 10, Forsyth County, North Carolina",37067001000,0.6636,202105071931
339,067,37067003905,1355,3504,44.2088091353997,Forsyth,2971,3065,"Census Tract 39.05, Forsyth County, North Carolina",37067003905,0.2735,202105071931
340,067,37067001601,1029,3256,38.9330306469921,Forsyth,2590,2643,"Census Tract 16.01, Forsyth County, North Carolina",37067001601,0.7871,202105071931
343,067,37067003805,2079,5518,43.7960817358332,Forsyth,4728,4747,"Census Tract 38.05, Forsyth County, North Carolina",37067003805,0.4424,202105071931
365,067,37067002702,1402,5924,29.6970980724423,Forsyth,4628,4721,"Census Tract 27.02, Forsyth County, North Carolina",37067002702,0.963,202105071931
384,067,37067001400,721,3641,26.7037037037037,Forsyth,2491,2700,"Census Tract 14, Forsyth County, North Carolina",37067001400,0.9875,202105071931
390,067,37067000400,472,3559,17.5922474841595,Forsyth,2516,2683,"Census Tract 4, Forsyth County, North Carolina",37067000400,0.8746,202105071931
411,067,37067004005,2265,4584,59.6995255666842,Forsyth,3746,3794,"Census Tract 40.05, Forsyth County, North Carolina",37067004005,0.0976,202105071931
412,067,37067004007,3202,8119,49.1104294478528,Forsyth,6312,6520,"Census Tract 40.07, Forsyth County, North Carolina",37067004007,0.1254,202105071931
413,067,37067002502,1650,2899,70.8154506437768,Forsyth,2259,2330,"Census Tract 25.02, Forsyth County, North Carolina",37067002502,0.0292,202105071931
414,067,37067001500,701,4674,21.0700330628194,Forsyth,3148,3327,"Census Tract 15, Forsyth County, North Carolina",37067001500,0.9348,202105071931
419,067,37067001200,1463,1991,89.4254278728606,Forsyth,1543,1636,"Census Tract 12, Forsyth County, North Carolina",37067001200,0.1546,202105071931
420,067,37067003500,1367,7565,27.3947895791583,Forsyth,4747,4990,"Census Tract 35, Forsyth County, North Carolina",37067003500,0.8695,202105071931
421,067,37067003600,1695,7308,29.8520605847129,Forsyth,5427,5678,"Census Tract 36, Forsyth County, North Carolina",37067003600,0.4868,202105071931
422,067,37067002002,728,3627,26.8337633615923,Forsyth,2509,2713,"Census Tract 20.02, Forsyth County, North Carolina",37067002002,0.8144,202105071931
423,067,37067003107,1245,4338,34.3543046357616,Forsyth,3521,3624,"Census Tract 31.07, Forsyth County, North Carolina",37067003107,0.3235,202105071931
424,067,37067004014,1063,2882,44.0165631469979,Forsyth,2302,2415,"Census Tract 40.14, Forsyth County, North Carolina",37067004014,0.2559,202105071931
425,067,37067004104,1557,4119,47.6146788990826,Forsyth,3128,3270,"Census Tract 41.04, Forsyth County, North Carolina",37067004104,0.1273,202105071931
448,067,37067003803,1603,5480,35.192096597146,Forsyth,4479,4555,"Census Tract 38.03, Forsyth County, North Carolina",37067003803,0.2846,202105071931
450,067,37067003906,1929,3533,69.1397849462366,Forsyth,2694,2790,"Census Tract 39.06, Forsyth County, North Carolina",37067003906,0.0671,202105071931
